ZIP	Name	Rate
560016895	State, Blue Earth, Mankato	7.875
560016897	State, Blue Earth	7.375
560016898	State, Blue Earth, Mankato	7.875
560016922	State, Blue Earth, Mankato	7.875
560016923	State, Blue Earth	7.375
560016925	State, Blue Earth	7.375
560016926	State, Blue Earth, Mankato	7.875
560016927	State, Blue Earth, Mankato	7.875
560016928	State, Blue Earth	7.375
560016929	State, Blue Earth, Mankato	7.875
560017010	State, Blue Earth, Mankato	7.875
560017011	State, Nicollet Co, North Mankato	7.875
560017012	State, Nicollet Co, North Mankato	7.875
560017013	State, Blue Earth, Mankato	7.875
560017048	State, Blue Earth, Mankato	7.875
560017049	State, Blue Earth	7.375
560017050	State, Blue Earth	7.375
560017051	State, Blue Earth, Mankato	7.875
560017209	State, Blue Earth, Mankato	7.875
560017300	State, Blue Earth	7.375
560017333	State, Blue Earth	7.375
560017334	State, Blue Earth, Mankato	7.875
560017335	State, Blue Earth	7.375
560017338	State, Blue Earth	7.375
560017339	State, Blue Earth, Mankato	7.875
560017340	State, Blue Earth	7.375
560017397	State, Blue Earth	7.375
560017400	State, Blue Earth, Mankato	7.875
560017415	State, Blue Earth, Mankato	7.875
560017500	State, Blue Earth	7.375
560017501	State, Blue Earth, Mankato	7.875
560017508	State, Blue Earth, Mankato	7.875
560017509	State, Blue Earth	7.375
560017560	State, Blue Earth	7.375
560017561	State, Blue Earth, Mankato	7.875
560017562	State, Blue Earth	7.375
560017563	State, Blue Earth, Mankato	7.875
560017589	State, Blue Earth, Mankato	7.875
560017590	State, Blue Earth	7.375
560017596	State, Blue Earth	7.375
560017597	State, Blue Earth, Mankato	7.875
560017614	State, Blue Earth, Mankato	7.875
560017615	State, Blue Earth	7.375
560017617	State, Blue Earth	7.375
560017618	State, Blue Earth, Mankato	7.875
560017619	State, Blue Earth	7.375
560017620	State, Blue Earth, Mankato	7.875
560017732	State, Blue Earth, Mankato	7.875
560017733	State, Blue Earth	7.375
560017734	State, Blue Earth, Mankato	7.875
560017798	State, Blue Earth, Mankato	7.875
560017800	State, Blue Earth	7.375
560017830	State, Blue Earth	7.375
560017831	State, Blue Earth, Mankato	7.875
560017832	State, Blue Earth	7.375
560017866	State, Blue Earth	7.375
560017867	State, Blue Earth, Mankato	7.875
560017868	State, Blue Earth	7.375
560017906	State, Blue Earth	7.375
560017907	State, Blue Earth, Mankato	7.875
560017908	State, Blue Earth	7.375
560017909	State, Blue Earth, Mankato	7.875
560017910	State, Blue Earth	7.375
560017912	State, Blue Earth	7.375
560018000	State, Blue Earth, Mankato	7.875
560018101	State, Blue Earth, Mankato	7.875
560018120	State, Blue Earth	7.375
560018407	State, Blue Earth	7.375
560018431	State, Blue Earth, Mankato	7.875
560018432	State, Blue Earth	7.375
560018515	State, Blue Earth	7.375
560018516	State, Blue Earth, Mankato	7.875
560018517	State, Blue Earth	7.375
560018534	State, Blue Earth	7.375
560018535	State, Blue Earth, Mankato	7.875
560018536	State, Blue Earth	7.375
560018583	State, Blue Earth	7.375
560018584	State, Blue Earth, Mankato	7.875
560018585	State, Blue Earth	7.375
560018593	State, Blue Earth	7.375
560018594	State, Blue Earth, Mankato	7.875
560018595	State, Blue Earth	7.375
560018604	State, Blue Earth	7.375
560018606	State, Blue Earth, Mankato	7.875
560018608	State, Blue Earth	7.375
560018644	State, Blue Earth	7.375
560018645	State, Blue Earth, Mankato	7.875
560018646	State, Blue Earth	7.375
560018648	State, Blue Earth	7.375
560018649	State, Blue Earth, Mankato	7.875
560018663	State, Blue Earth, Mankato	7.875
560018664	State, Blue Earth	7.375
560018665	State, Blue Earth, Mankato	7.875
560018666	State, Blue Earth	7.375
560018669	State, Blue Earth	7.375
560018670	State, Blue Earth, Mankato	7.875
560018672	State, Blue Earth, Mankato	7.875
560018673	State, Blue Earth	7.375
560018674	State, Blue Earth, Mankato	7.875
560018676	State, Blue Earth, Mankato	7.875
560018677	State, Blue Earth	7.375
560018679	State, Blue Earth, Mankato	7.875
560018700	State, Blue Earth, Mankato	7.875
560018701	State, Blue Earth	7.375
560018703	State, Blue Earth	7.375
560018704	State, Blue Earth, Mankato	7.875
560018710	State, Blue Earth, Mankato	7.875
560018711	State, Blue Earth	7.375
560018714	State, Blue Earth	7.375
560018715	State, Blue Earth, Mankato	7.875
560018727	State, Blue Earth, Mankato	7.875
560018729	State, Blue Earth	7.375
560018730	State, Blue Earth, Mankato	7.875
560018731	State, Blue Earth, Mankato	7.875
560018732	State, Blue Earth	7.375
560018733	State, Blue Earth, Mankato	7.875
560018736	State, Blue Earth, Mankato	7.875
560018737	State, Blue Earth	7.375
560018738	State, Blue Earth	7.375
560018739	State, Blue Earth, Mankato	7.875
560018745	State, Blue Earth, Mankato	7.875
560018746	State, Blue Earth	7.375
560018747	State, Blue Earth, Mankato	7.875
560018751	State, Blue Earth, Mankato	7.875
560018752	State, Blue Earth	7.375
560018753	State, Blue Earth, Mankato	7.875
560018755	State, Blue Earth, Mankato	7.875
560018756	State, Blue Earth	7.375
560018757	State, Blue Earth, Mankato	7.875
560018783	State, Blue Earth, Mankato	7.875
560018801	State, Blue Earth	7.375
560018803	State, Blue Earth	7.375
560018804	State, Blue Earth, Mankato	7.875
560018931	State, Blue Earth, Mankato	7.875
560018932	State, Blue Earth	7.375
560018940	State, Blue Earth	7.375
560018941	State, Blue Earth, Mankato	7.875
560018942	State, Blue Earth	7.375
560018943	State, Blue Earth	7.375
560018944	State, Blue Earth, Mankato	7.875
560018946	State, Blue Earth	7.375
560018960	State, Blue Earth	7.375
560018967	State, Blue Earth, Mankato	7.875
560018968	State, Blue Earth, Mankato	7.875
560018973	State, Blue Earth	7.375
560018980	State, Blue Earth	7.375
560018981	State, Blue Earth, Mankato	7.875
560018982	State, Blue Earth	7.375
560018986	State, Blue Earth	7.375
560018987	State, Blue Earth, Mankato	7.875
560018988	State, Blue Earth	7.375
560018993	State, Blue Earth	7.375
560018994	State, Blue Earth, Mankato	7.875
560018995	State, Blue Earth	7.375
560018997	State, Blue Earth	7.375
560018999	State, Blue Earth, Mankato	7.875
560019286	State, Blue Earth, Mankato	7.875
560019301	State, Blue Earth	7.375
560019324	State, Blue Earth, Mankato	7.875
560019327	State, Blue Earth	7.375
560019328	State, Blue Earth, Mankato	7.875
560019329	State, Blue Earth	7.375
560019331	State, Blue Earth	7.375
560019332	State, Blue Earth, Mankato	7.875
560019334	State, Blue Earth	7.375
560019400	State, Blue Earth	7.375
560019970	State, Blue Earth, Mankato	7.875
560029998	State, Blue Earth, Mankato	7.875
560030168	State, Nicollet Co	7.375
560031200	State, Nicollet Co, North Mankato	7.875
560031667	State, Nicollet Co, North Mankato	7.875
560031668	State, Nicollet Co	7.375
560031669	State, Nicollet Co, North Mankato	7.875
560031671	State, Nicollet Co	7.375
560031672	State, Nicollet Co, North Mankato	7.875
560031673	State, Nicollet Co, North Mankato	7.875
560031674	State, Nicollet Co	7.375
560031700	State, Nicollet Co, North Mankato	7.875
560032819	State, Nicollet Co, North Mankato	7.875
560032820	State, Nicollet Co	7.375
560032821	State, Nicollet Co, North Mankato	7.875
560032830	State, Nicollet Co, North Mankato	7.875
560032831	State, Nicollet Co	7.375
560032832	State, Nicollet Co, North Mankato	7.875
560033103	State, Nicollet Co, North Mankato	7.875
560033104	State, Nicollet Co	7.375
560033106	State, Nicollet Co	7.375
560033200	State, Nicollet Co, North Mankato	7.875
560033876	State, Nicollet Co, North Mankato	7.875
560034000	State, Nicollet Co	7.375
560034134	State, Nicollet Co	7.375
560034135	State, Nicollet Co, North Mankato	7.875
560034138	State, Nicollet Co, North Mankato	7.875
560034139	State, Nicollet Co	7.375
560034140	State, Nicollet Co	7.375
560034141	State, Nicollet Co, North Mankato	7.875
560034142	State, Nicollet Co	7.375
560034232	State, Nicollet Co	7.375
560034233	State, Nicollet Co, North Mankato	7.875
560034239	State, Nicollet Co, North Mankato	7.875
560034240	State, Nicollet Co	7.375
560034241	State, Nicollet Co, North Mankato	7.875
560034242	State, Nicollet Co	7.375
560034243	State, Nicollet Co	7.375
560034244	State, Nicollet Co, North Mankato	7.875
560034247	State, Nicollet Co, North Mankato	7.875
560034249	State, Nicollet Co	7.375
560034250	State, Nicollet Co	7.375
560034251	State, Nicollet Co, North Mankato	7.875
560034254	State, Nicollet Co, North Mankato	7.875
560034255	State, Nicollet Co	7.375
560034256	State, Nicollet Co, North Mankato	7.875
560034257	State, Nicollet Co	7.375
560034270	State, Nicollet Co	7.375
560034271	State, Nicollet Co, North Mankato	7.875
560034273	State, Nicollet Co, North Mankato	7.875
560034274	State, Nicollet Co	7.375
560034275	State, Nicollet Co, North Mankato	7.875
560034276	State, Nicollet Co, North Mankato	7.875
560034277	State, Nicollet Co	7.375
560034281	State, Nicollet Co	7.375
560034282	State, Nicollet Co, North Mankato	7.875
560034283	State, Nicollet Co	7.375
560034300	State, Nicollet Co, North Mankato	7.875
560039921	State, Nicollet Co, North Mankato	7.875
560070001	State, Freeborn, Albert Lea	7.875
560071300	State, Freeborn, Albert Lea	7.875
560071301	State, Freeborn	7.375
560071304	State, Freeborn	7.375
560071305	State, Freeborn, Albert Lea	7.875
560071308	State, Freeborn, Albert Lea	7.875
560071309	State, Freeborn	7.375
560071310	State, Freeborn	7.375
560071311	State, Freeborn, Albert Lea	7.875
560071335	State, Freeborn, Albert Lea	7.875
560071336	State, Freeborn	7.375
560071337	State, Freeborn, Albert Lea	7.875
560071339	State, Freeborn, Albert Lea	7.875
560071340	State, Freeborn	7.375
560071342	State, Freeborn, Albert Lea	7.875
560071352	State, Freeborn, Albert Lea	7.875
560071357	State, Freeborn	7.375
560071371	State, Freeborn, Albert Lea	7.875
560072050	State, Freeborn, Albert Lea	7.875
560072051	State, Freeborn	7.375
560072052	State, Freeborn	7.375
560072053	State, Freeborn, Albert Lea	7.875
560072091	State, Freeborn, Albert Lea	7.875
560072092	State, Freeborn	7.375
560072093	State, Freeborn, Albert Lea	7.875
560072282	State, Freeborn, Albert Lea	7.875
560072283	State, Freeborn	7.375
560072284	State, Freeborn, Albert Lea	7.875
560072681	State, Freeborn, Albert Lea	7.875
560072682	State, Freeborn	7.375
560072683	State, Freeborn, Albert Lea	7.875
560072788	State, Freeborn, Albert Lea	7.875
560072790	State, Freeborn	7.375
560072793	State, Freeborn	7.375
560072795	State, Freeborn, Albert Lea	7.875
560072801	State, Freeborn, Albert Lea	7.875
560072802	State, Freeborn	7.375
560072803	State, Freeborn, Albert Lea	7.875
560072807	State, Freeborn, Albert Lea	7.875
560072808	State, Freeborn	7.375
560072809	State, Freeborn	7.375
560072810	State, Freeborn, Albert Lea	7.875
560072811	State, Freeborn	7.375
560072815	State, Freeborn	7.375
560072816	State, Freeborn, Albert Lea	7.875
560072822	State, Freeborn, Albert Lea	7.875
560072823	State, Freeborn	7.375
560072824	State, Freeborn	7.375
560072825	State, Freeborn, Albert Lea	7.875
560072834	State, Freeborn, Albert Lea	7.875
560072835	State, Freeborn	7.375
560072837	State, Freeborn	7.375
560072838	State, Freeborn, Albert Lea	7.875
560073058	State, Freeborn, Albert Lea	7.875
560073059	State, Freeborn	7.375
560073060	State, Freeborn, Albert Lea	7.875
560073375	State, Freeborn, Albert Lea	7.875
560073376	State, Freeborn	7.375
560073377	State, Freeborn, Albert Lea	7.875
560073392	State, Freeborn, Albert Lea	7.875
560073394	State, Freeborn	7.375
560073395	State, Freeborn, Albert Lea	7.875
560074125	State, Freeborn, Albert Lea	7.875
560074200	State, Freeborn	7.375
560074201	State, Freeborn, Albert Lea	7.875
560074206	State, Freeborn, Albert Lea	7.875
560074207	State, Freeborn	7.375
560074208	State, Freeborn, Albert Lea	7.875
560074216	State, Freeborn, Albert Lea	7.875
560074217	State, Freeborn	7.375
560074220	State, Freeborn	7.375
560074221	State, Freeborn, Albert Lea	7.875
560074222	State, Freeborn	7.375
560074223	State, Freeborn, Albert Lea	7.875
560074224	State, Freeborn	7.375
560074249	State, Freeborn	7.375
560074250	State, Freeborn, Albert Lea	7.875
560074251	State, Freeborn	7.375
560074253	State, Freeborn	7.375
560074254	State, Freeborn, Albert Lea	7.875
560074255	State, Freeborn, Albert Lea	7.875
560074256	State, Freeborn	7.375
560074257	State, Freeborn	7.375
560074300	State, Freeborn, Albert Lea	7.875
560074568	State, Freeborn, Albert Lea	7.875
560074569	State, Freeborn	7.375
560074570	State, Freeborn, Albert Lea	7.875
560074636	State, Freeborn, Albert Lea	7.875
560074700	State, Freeborn	7.375
560074727	State, Freeborn	7.375
560074732	State, Freeborn, Albert Lea	7.875
560074733	State, Freeborn	7.375
560074742	State, Freeborn	7.375
560074747	State, Freeborn, Albert Lea	7.875
560074749	State, Freeborn	7.375
560074753	State, Freeborn	7.375
560074757	State, Freeborn, Albert Lea	7.875
560074758	State, Freeborn	7.375
560074759	State, Freeborn, Albert Lea	7.875
560074760	State, Freeborn, Albert Lea	7.875
560074761	State, Freeborn	7.375
560074762	State, Freeborn, Albert Lea	7.875
560074765	State, Freeborn	7.375
560074770	State, Freeborn	7.375
560074771	State, Freeborn, Albert Lea	7.875
560074772	State, Freeborn	7.375
560074793	State, Freeborn	7.375
560074795	State, Freeborn, Albert Lea	7.875
560074796	State, Freeborn, Albert Lea	7.875
560074804	State, Freeborn	7.375
560075001	State, Freeborn	7.375
560075002	State, Freeborn, Albert Lea	7.875
560075004	State, Freeborn	7.375
560075111	State, Freeborn	7.375
560075201	State, Freeborn, Albert Lea	7.875
560075315	State, Freeborn, Albert Lea	7.875
560075400	State, Freeborn	7.375
560075628	State, Freeborn	7.375
560075629	State, Freeborn, Albert Lea	7.875
560075630	State, Freeborn, Albert Lea	7.875
560075631	State, Freeborn	7.375
560075633	State, Freeborn, Albert Lea	7.875
560075636	State, Freeborn, Albert Lea	7.875
560075637	State, Freeborn	7.375
560075641	State, Freeborn	7.375
560075642	State, Freeborn, Albert Lea	7.875
560075644	State, Freeborn	7.375
560076099	State, Freeborn	7.375
560076100	State, Freeborn, Albert Lea	7.875
560076101	State, Freeborn, Albert Lea	7.875
560076102	State, Freeborn	7.375
560076200	State, Freeborn	7.375
560076300	State, Freeborn, Albert Lea	7.875
560076307	State, Freeborn, Albert Lea	7.875
560076308	State, Freeborn	7.375
560076311	State, Freeborn	7.375
560076312	State, Freeborn, Albert Lea	7.875
560076319	State, Freeborn, Albert Lea	7.875
560076320	State, Freeborn	7.375
560076321	State, Freeborn, Albert Lea	7.875
560076322	State, Freeborn	7.375
560076323	State, Freeborn, Albert Lea	7.875
560076327	State, Freeborn, Albert Lea	7.875
560076328	State, Freeborn	7.375
560076330	State, Freeborn	7.375
560076332	State, Freeborn, Albert Lea	7.875
560076699	State, Freeborn, Albert Lea	7.875
560076800	State, Freeborn	7.375
560077016	State, Freeborn	7.375
560077017	State, Freeborn, Albert Lea	7.875
560077018	State, Freeborn, Albert Lea	7.875
560077019	State, Freeborn	7.375
560077020	State, Freeborn, Albert Lea	7.875
560077021	State, Freeborn	7.375
560077072	State, Freeborn	7.375
560077073	State, Freeborn, Albert Lea	7.875
560077074	State, Freeborn	7.375
560077079	State, Freeborn	7.375
560077080	State, Freeborn, Albert Lea	7.875
560077081	State, Freeborn, Albert Lea	7.875
560077082	State, Freeborn	7.375
560077084	State, Freeborn	7.375
560077100	State, Freeborn, Albert Lea	7.875
560077101	State, Freeborn, Albert Lea	7.875
560077200	State, Freeborn	7.375
560077400	State, Freeborn, Albert Lea	7.875
560077500	State, Freeborn, Albert Lea	7.875
560077501	State, Freeborn	7.375
560077536	State, Freeborn	7.375
560077537	State, Freeborn, Albert Lea	7.875
560077538	State, Freeborn	7.375
560077592	State, Freeborn	7.375
560077593	State, Freeborn, Albert Lea	7.875
560077594	State, Freeborn	7.375
560077595	State, Freeborn, Albert Lea	7.875
560077596	State, Freeborn, Albert Lea	7.875
560077597	State, Freeborn	7.375
560077598	State, Freeborn, Albert Lea	7.875
560077599	State, Freeborn, Albert Lea	7.875
560077600	State, Freeborn	7.375
560077707	State, Freeborn	7.375
560077708	State, Freeborn, Albert Lea	7.875
560077709	State, Freeborn	7.375
560077723	State, Freeborn	7.375
560077724	State, Freeborn, Albert Lea	7.875
560079999	State, Freeborn, Albert Lea	7.875
560090001	State, Freeborn	7.375
560094500	State, Freeborn	7.375
560094700	State	6.875
560094725	State	6.875
560095400	State, Freeborn	7.375
560099999	State, Freeborn	7.375
560100001	State, Blue Earth	7.375
560102800	State, Blue Earth	7.375
560102801	State	6.875
560102805	State	6.875
560103001	State, Blue Earth	7.375
560104017	State, Blue Earth	7.375
560104018	State	6.875
560104020	State	6.875
560104021	State, Blue Earth	7.375
560109999	State, Blue Earth	7.375
560110001	State, Scott	7.375
560111132	State, Scott	7.375
560111133	State	6.875
560111134	State, Scott	7.375
560114214	State, Scott	7.375
560114400	State, Le Sueur Transit	7.375
560114413	State, Le Sueur Transit	7.375
560114414	State, Scott	7.375
560114415	State, Le Sueur Transit	7.375
560114433	State, Le Sueur Transit	7.375
560114434	State, Scott	7.375
560114437	State, Scott	7.375
560114438	State, Le Sueur Transit	7.375
560114439	State, Le Sueur Transit	7.375
560114440	State	6.875
560114500	State, Scott	7.375
560114511	State, Scott	7.375
560114800	State, Carver Transit	7.375
560114802	State, Carver Transit	7.375
560114900	State	6.875
560115000	State, Carver Transit	7.375
560115001	State, Carver Transit	7.375
560115002	State	6.875
560115004	State	6.875
560115005	State, Carver Transit	7.375
560115006	State	6.875
560115122	State	6.875
560115124	State, Scott	7.375
560115125	State, Scott	7.375
560115126	State	6.875
560115128	State	6.875
560115129	State, Scott	7.375
560115130	State	6.875
560115133	State	6.875
560115400	State, Le Sueur Transit	7.375
560115404	State, Le Sueur Transit	7.375
560115500	State, Scott	7.375
560118802	State, Scott	7.375
560118901	State, Carver Transit	7.375
560118915	State, Carver Transit	7.375
560118916	State	6.875
560118917	State, Carver Transit	7.375
560118921	State, Carver Transit	7.375
560118922	State, Scott	7.375
560118923	State, Carver Transit	7.375
560118928	State, Carver Transit	7.375
560118929	State	6.875
560118930	State, Carver Transit	7.375
560118936	State, Carver Transit	7.375
560118937	State	6.875
560118938	State, Carver Transit	7.375
560118939	State	6.875
560118940	State, Carver Transit	7.375
560118941	State, Scott	7.375
560118942	State, Carver Transit	7.375
560118943	State	6.875
560118944	State, Carver Transit	7.375
560118945	State, Carver Transit	7.375
560119000	State, Scott	7.375
560119226	State, Scott	7.375
560119227	State, Le Sueur Transit	7.375
560119228	State, Scott	7.375
560119326	State, Scott	7.375
560119329	State	6.875
560119330	State, Scott	7.375
560119336	State, Scott	7.375
560119337	State	6.875
560119344	State	6.875
560119345	State, Scott	7.375
560119346	State	6.875
560119356	State	6.875
560119363	State, Scott	7.375
560119367	State, Scott	7.375
560119368	State	6.875
560119369	State, Scott	7.375
560119370	State, Scott	7.375
560119371	State	6.875
560119372	State, Scott	7.375
560119999	State, Scott	7.375
560130001	State, Blue Earth City	7.375
560131500	State, Blue Earth City	7.375
560131501	State	6.875
560131502	State	6.875
560131503	State, Blue Earth City	7.375
560131703	State, Blue Earth City	7.375
560131704	State	6.875
560131705	State	6.875
560131706	State, Blue Earth City	7.375
560131708	State, Blue Earth City	7.375
560131709	State	6.875
560131710	State, Blue Earth City	7.375
560132736	State, Blue Earth City	7.375
560132800	State	6.875
560132822	State	6.875
560132900	State, Blue Earth City	7.375
560133000	State	6.875
560133090	State	6.875
560134100	State, Blue Earth City	7.375
560134516	State, Blue Earth City	7.375
560134800	State	6.875
560135320	State	6.875
560135401	State, Blue Earth City	7.375
560135402	State	6.875
560135415	State	6.875
560135418	State, Blue Earth City	7.375
560135419	State	6.875
560135435	State	6.875
560135436	State, Blue Earth City	7.375
560135437	State, Blue Earth City	7.375
560135500	State	6.875
560135524	State	6.875
560135525	State, Blue Earth City	7.375
560135528	State, Blue Earth City	7.375
560135530	State	6.875
560135533	State, Blue Earth City	7.375
560135534	State, Blue Earth City	7.375
560135600	State	6.875
560138005	State	6.875
560139500	State, Blue Earth City	7.375
560139999	State, Blue Earth City	7.375
560140001	State	6.875
560149999	State	6.875
560160001	State, Freeborn	7.375
560169999	State, Freeborn	7.375
560170001	State, Le Sueur Transit	7.375
560179999	State, Le Sueur Transit	7.375
560190001	State, Brown	7.375
560191103	State, Brown	7.375
560191105	State	6.875
560191110	State, Brown	7.375
560191120	State, Brown	7.375
560191123	State	6.875
560191127	State, Brown	7.375
560191157	State, Brown	7.375
560191158	State	6.875
560191159	State, Brown	7.375
560194133	State, Brown	7.375
560194134	State	6.875
560194137	State	6.875
560194138	State, Brown	7.375
560194142	State, Brown	7.375
560194200	State	6.875
560194440	State	6.875
560195000	State, Brown	7.375
560195400	State	6.875
560195415	State	6.875
560197700	State, Brown	7.375
560199999	State, Brown	7.375
560200271	State, Freeborn	7.375
560209999	State, Freeborn	7.375
560210001	State, Nicollet Co	7.375
560219999	State, Nicollet Co	7.375
560220101	State	6.875
560239999	State	6.875
560240001	State, Blue Earth	7.375
560249999	State, Blue Earth	7.375
560250001	State	6.875
560256915	State	6.875
560256916	State, Blue Earth	7.375
560256917	State, Blue Earth	7.375
560256918	State	6.875
560259999	State	6.875
560260001	State, Steele	7.375
560263073	State, Steele	7.375
560263074	State, Freeborn	7.375
560263075	State, Steele	7.375
560263085	State, Steele	7.375
560263086	State, Freeborn	7.375
560263087	State, Steele	7.375
560263300	State, Steele	7.375
560264001	State, Freeborn	7.375
560264020	State, Freeborn	7.375
560264021	State, Steele	7.375
560264200	State, Freeborn	7.375
560264347	State, Freeborn	7.375
560264348	State, Steele	7.375
560264349	State, Steele	7.375
560264350	State, Freeborn	7.375
560264352	State, Freeborn	7.375
560264353	State, Steele	7.375
560264354	State, Freeborn	7.375
560264355	State, Steele	7.375
560264356	State, Freeborn	7.375
560264358	State, Freeborn	7.375
560264401	State, Steele	7.375
560264402	State, Steele	7.375
560264500	State, Freeborn	7.375
560264501	State, Steele	7.375
560264502	State, Freeborn	7.375
560264800	State, Steele	7.375
560265502	State, Steele	7.375
560265700	State, Waseca	7.375
560265702	State, Waseca	7.375
560265704	State, Steele	7.375
560265705	State, Waseca	7.375
560266101	State, Waseca	7.375
560269998	State, Steele	7.375
560269999	State, Steele	7.375
560270001	State	6.875
560279999	State	6.875
560280001	State, Le Sueur Transit	7.375
560280556	State, Le Sueur Transit	7.375
560281001	State, Waseca	7.375
560281008	State, Waseca	7.375
560281010	State, Le Sueur Transit	7.375
560281011	State, Waseca	7.375
560281110	State, Waseca	7.375
560281203	State, Le Sueur Transit	7.375
560282037	State, Le Sueur Transit	7.375
560282038	State, Waseca	7.375
560282039	State, Le Sueur Transit	7.375
560284531	State, Le Sueur Transit	7.375
560284533	State, Waseca	7.375
560284534	State, Le Sueur Transit	7.375
560289999	State, Le Sueur Transit	7.375
560290001	State, Freeborn	7.375
560299999	State, Freeborn	7.375
560300512	State, Brown	7.375
560300674	State, Brown	7.375
560310001	State, Fairmont	7.375
560311100	State, Fairmont	7.375
560311300	State	6.875
560311335	State	6.875
560311336	State, Fairmont	7.375
560311337	State	6.875
560311410	State	6.875
560311415	State, Fairmont	7.375
560311451	State, Fairmont	7.375
560311452	State	6.875
560311461	State	6.875
560311463	State, Fairmont	7.375
560311464	State	6.875
560311470	State	6.875
560311471	State, Fairmont	7.375
560311472	State	6.875
560311483	State	6.875
560311484	State, Fairmont	7.375
560311485	State	6.875
560311500	State	6.875
560311501	State, Fairmont	7.375
560311520	State, Fairmont	7.375
560311535	State	6.875
560311547	State	6.875
560311549	State, Fairmont	7.375
560311583	State, Fairmont	7.375
560311585	State	6.875
560311600	State, Fairmont	7.375
560311738	State, Fairmont	7.375
560311739	State	6.875
560311740	State, Fairmont	7.375
560311819	State, Fairmont	7.375
560311820	State	6.875
560311821	State, Fairmont	7.375
560312013	State, Fairmont	7.375
560312014	State	6.875
560312015	State, Fairmont	7.375
560312412	State, Fairmont	7.375
560312413	State	6.875
560312414	State, Fairmont	7.375
560312416	State, Fairmont	7.375
560312417	State	6.875
560312419	State, Fairmont	7.375
560313256	State, Fairmont	7.375
560313300	State	6.875
560313301	State, Fairmont	7.375
560313326	State, Fairmont	7.375
560313327	State	6.875
560313328	State	6.875
560313329	State, Fairmont	7.375
560313414	State, Fairmont	7.375
560313416	State	6.875
560313417	State, Fairmont	7.375
560313629	State, Fairmont	7.375
560313631	State	6.875
560313632	State, Fairmont	7.375
560314491	State, Fairmont	7.375
560314492	State	6.875
560314493	State, Fairmont	7.375
560314599	State, Fairmont	7.375
560314600	State	6.875
560314650	State	6.875
560314651	State, Fairmont	7.375
560314652	State, Fairmont	7.375
560314653	State	6.875
560314654	State, Fairmont	7.375
560314657	State, Fairmont	7.375
560314658	State	6.875
560314659	State, Fairmont	7.375
560314666	State, Fairmont	7.375
560314667	State	6.875
560314669	State, Fairmont	7.375
560314677	State, Fairmont	7.375
560315000	State	6.875
560315072	State	6.875
560315073	State, Fairmont	7.375
560315074	State	6.875
560315098	State	6.875
560315099	State, Fairmont	7.375
560315100	State	6.875
560315102	State	6.875
560315500	State, Fairmont	7.375
560316000	State	6.875
560316001	State	6.875
560316003	State, Fairmont	7.375
560317502	State, Fairmont	7.375
560318700	State	6.875
560318701	State	6.875
560319548	State, Fairmont	7.375
560319999	State, Fairmont	7.375
560320001	State, Freeborn	7.375
560329999	State, Freeborn	7.375
560330391	State	6.875
560339999	State	6.875
560340171	State, Blue Earth	7.375
560349999	State, Blue Earth	7.375
560350001	State, Freeborn	7.375
560369999	State, Freeborn	7.375
560370001	State, Blue Earth	7.375
560379999	State, Blue Earth	7.375
560390001	State	6.875
560399999	State	6.875
560410001	State, Brown	7.375
560414303	State, Brown	7.375
560414304	State, Blue Earth	7.375
560414305	State, Brown	7.375
560414314	State, Brown	7.375
560414315	State, Blue Earth	7.375
560414316	State, Brown	7.375
560414320	State, Brown	7.375
560414321	State, Blue Earth	7.375
560414322	State, Brown	7.375
560414343	State, Brown	7.375
560414344	State, Blue Earth	7.375
560414345	State, Brown	7.375
560414408	State, Brown	7.375
560415400	State	6.875
560415404	State	6.875
560417500	State, Brown	7.375
560419999	State, Brown	7.375
560420001	State, Freeborn	7.375
560420537	State, Freeborn	7.375
560423500	State, Waseca	7.375
560423602	State, Waseca	7.375
560423603	State, Steele	7.375
560423606	State, Steele	7.375
560423800	State, Freeborn	7.375
560439999	State, Freeborn	7.375
560440001	State	6.875
560444300	State	6.875
560444400	State, Le Sueur Transit	7.375
560444468	State, Le Sueur Transit	7.375
560444470	State	6.875
560444471	State, Le Sueur Transit	7.375
560444473	State, Le Sueur Transit	7.375
560444474	State	6.875
560449349	State	6.875
560449509	State, Scott	7.375
560449630	State, Scott	7.375
560449700	State	6.875
560449999	State	6.875
560450001	State, Freeborn	7.375
560459999	State, Freeborn	7.375
560460001	State, Steele	7.375
560469999	State, Steele	7.375
560470001	State	6.875
560479998	State	6.875
560480001	State, Waseca	7.375
560481728	State, Waseca	7.375
560481729	State, Blue Earth	7.375
560481730	State, Waseca	7.375
560483070	State, Waseca	7.375
560484000	State, Blue Earth	7.375
560484188	State, Blue Earth	7.375
560484189	State, Waseca	7.375
560484190	State, Waseca	7.375
560484191	State, Blue Earth	7.375
560484205	State, Blue Earth	7.375
560484206	State, Waseca	7.375
560484207	State, Blue Earth	7.375
560484217	State, Blue Earth	7.375
560484300	State, Waseca	7.375
560485000	State, Waseca	7.375
560485200	State, Blue Earth	7.375
560485500	State, Waseca	7.375
560489999	State, Waseca	7.375
560500001	State, Le Sueur Transit	7.375
560504400	State, Le Sueur Transit	7.375
560504401	State, Blue Earth	7.375
560504408	State, Blue Earth	7.375
560504409	State, Le Sueur Transit	7.375
560504430	State, Le Sueur Transit	7.375
560504431	State, Blue Earth	7.375
560504432	State, Le Sueur Transit	7.375
560504435	State, Le Sueur Transit	7.375
